0;3.0;-1;-1.0;2.0;-1.0;0.0;1.0;2.0;3.0;2.0;0.0;1.0;3.0;2.0;3.0;0.0;3.0;0.0;1.0;-1.0;2.0;-1.0;0.0;0.0;-1.0;3.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;2.0;0.0;-1.0;2.0;2.0;-1.0;3.0;0.0;2.0;0.0;1.0;2.0;3.0;1.0;1.0;-1.0;95594.0;571.0
2;3.0;-1;1.0;0.0;1.0;-1.0;1.0;0.0;3.0;1.0;1.0;1.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;-1.0;0.0;3.0;-1.0;-1.0;2.0;-1.0;-1.0;-1.0;0.0;-1.0;3.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;2.0;-1.0;0.0;3.0;1.0;0.0;-1.0;1.0;0.0;2.0;0.0;95792.0;541.0
3;2.0;1;0.0;-1.0;2.0;2.0;-1.0;2.0;1.0;3.0;3.0;-1.0;0.0;-1.0;2.0;0.0;1.0;2.0;0.0;2.0;3.0;3.0;2.0;2.0;2.0;3.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;-1.0;1.0;0.0;-1.0;0.0;2.0;1.0;-1.0;-1.0;1.0;0.0;95735.0;536.0
1;3.0;3;2.0;1.0;-1.0;1.0;2.0;0.0;-1.0;0.0;1.0;2.0;2.0;3.0;3.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;2.0;2.0;-1.0;3.0;0.0;-1.0;0.0;0.0;0.0;3.0;2.0;2.0;0.0;1.0;-1.0;0.0;-1.0;3.0;1.0;1.0;2.0;1.0;-1.0;3.0;3.0;2.0;1.0;95347.0;580.0
0;-1.0;1;1.0;3.0;1.0;0.0;-1.0;1.0;3.0;0.0;-1.0;-1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;1.0;3.0;0.0;-1.0;0.0;-1.0;3.0;3.0;2.0;2.0;1.0;-1.0;2.0;2.0;3.0;3.0;-1.0;-1.0;1.0;2.0;1.0;3.0;1.0;2.0;0.0;2.0;0.0;2.0;3.0;95605.0;566.0
3;3.0;3;2.0;-1.0;-1.0;1.0;1.0;3.0;3.0;3.0;0.0;1.0;-1.0;0.0;3.0;2.0;0.0;3.0;0.0;-1.0;2.0;-1.0;0.0;1.0;2.0;2.0;1.0;0.0;3.0;-1.0;1.0;1.0;-1.0;1.0;-1.0;2.0;-1.0;0.0;1.0;1.0;-1.0;2.0;2.0;1.0;2.0;2.0;-1.0;-1.0;3.0;95974.0;532.0
0;-1.0;2;3.0;-1.0;-1.0;0.0;1.0;0.0;-1.0;1.0;3.0;2.0;0.0;-1.0;2.0;3.0;1.0;2.0;-1.0;2.0;2.0;0.0;0.0;2.0;-1.0;2.0;0.0;2.0;-1.0;2.0;-1.0;-1.0;0.0;-1.0;-1.0;2.0;0.0;-1.0;1.0;1.0;3.0;1.0;1.0;2.0;0.0;1.0;-1.0;1.0;0.0;95793.0;496.0
2;2.0;0;1.0;3.0;1.0;-1.0;-1.0;-1.0;-1.0;3.0;3.0;2.0;3.0;0.0;3.0;0.0;2.0;0.0;2.0;-1.0;2.0;1.0;2.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;-1.0;0.0;-1.0;3.0;1.0;-1.0;-1.0;1.0;1.0;0.0;2.0;2.0;-1.0;3.0;3.0;1.0;-1.0;95609.0;547.0
0;3.0;-1;0.0;-1.0;3.0;2.0;-1.0;0.0;1.0;0.0;0.0;-1.0;1.0;2.0;-1.0;-1.0;0.0;2.0;2.0;-1.0;1.0;3.0;2.0;3.0;-1.0;-1.0;1.0;-1.0;1.0;3.0;-1.0;1.0;2.0;3.0;2.0;1.0;0.0;0.0;-1.0;-1.0;3.0;2.0;3.0;3.0;-1.0;2.0;2.0;0.0;1.0;96176.0;503.0
0;0.0;1;2.0;1.0;3.0;1.0;3.0;2.0;2.0;2.0;3.0;-1.0;-1.0;0.0;1.0;3.0;-1.0;0.0;2.0;2.0;1.0;3.0;1.0;1.0;3.0;3.0;2.0;3.0;1.0;3.0;0.0;0.0;-1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;1.0;-1.0;-1.0;-1.0;3.0;2.0;95401.0;576.0
