0.142166056;1.084603149;8.944857828;0.637424577;80.22781769;5.850390491;2.983425659;4.608400201;3.604198113;0.045203216;0.011764706
0.580370473;0.994794515;7.207187585;0.525658646;83.30739973;42.62155222;0.645855545;3.104069427;37.48536446;0.509876229;0.153846154
0.302310169;0.890892026;4.647252155;0.627457808;84.41526925;1.498474417;3.813371489;3.073608606;29.57206149;0.048926109;0.409580838
0.852386884;0.820403668;3.716775812;0.401356035;99.16452474;6.572376367;0.282986429;1.273671037;33.28242591;0.161188941;0.333333333
0.319976517;0.87264789;4.1143845;0.478060344;97.48110285;8.532307475;0.472433636;4.181787243;40.56443203;0.251697278;0.565217391
0.834111979;0.998640467;8.003281406;0.672651226;48.66727171;33.07233711;0.462626657;4.834507805;11.98468524;0.56828108;0.125
0.191554897;1.162196646;4.674896353;0.583380951;60.89353404;11.99720028;3.57956757;3.944848877;18.50966573;0.178475019;0.201107011
0.860203273;1.165021068;3.476539022;0.696434872;58.32043946;6.618529734;1.333241639;4.046035769;26.64125281;0.363040995;0.375
0.737350093;0.938296504;5.13083347;0.458658084;93.64696255;14.53376294;1.539173573;1.545411844;35.01292547;0.30503886;0.333333333
0.395579845;1.054448586;9.238585944;0.533859864;69.92049317;12.28374549;2.689790376;1.528771244;31.95132491;0.201517666;0.025
0.730391228;1.136212811;2.604079822;0.546107722;73.88846426;7.745742562;2.741412944;2.753990162;9.679017739;0.311876779;0.404040404
0.86840882;1.060439583;7.215839743;0.438074534;45.16913679;48.54136727;0.609726224;3.038459248;22.68536118;0.605872492;0.0
0.706814555;1.09094788;9.21849246;0.611266173;29.60998743;44.94999513;1.187491223;1.721928673;16.80274712;0.545690842;0.0
0.328331235;1.018164265;4.96216563;0.558672397;32.03368695;11.48888894;2.663150881;1.541160728;26.60730414;0.242247592;0.463878327
0.659868874;0.969971148;9.331454541;0.43754772;13.23909011;35.13043755;3.690003324;0.967498839;34.71906471;0.537780808;0.311557789
0.437590704;0.852121164;8.507490102;0.459175879;85.03845676;46.99755901;1.986331955;0.674480263;9.370908766;0.594808176;0.487179487
0.152552172;1.197948954;7.218100261;0.504693258;58.44154292;12.96679851;0.695510504;1.157770577;17.36779598;0.070111212;0.263157895
0.817766508;0.949712668;3.788245125;0.546144735;85.74202431;19.03801946;2.717233642;2.23144815;26.89861225;0.456237062;0.159722222
0.778874191;1.093348501;4.336252858;0.69665396;18.18043914;12.13222546;3.222479863;3.711555135;2.726914602;0.333201969;0.296099291
0.673808827;0.829560623;6.178170637;0.696979693;57.50174392;37.14292273;2.642670224;1.502583841;1.575804096;0.414623117;0.455128205
0.276657613;0.897136259;3.299292682;0.517959411;96.19277556;5.214107256;3.542585652;0.38169754;11.18213986;0.172080679;0.452711223
0.61732651;0.857400551;8.753912841;0.601536722;68.07976796;5.006709115;3.805731185;1.127822581;6.002012936;0.129721342;0.015822785
0.738077454;0.968412647;8.449492941;0.571366235;28.03732486;21.30438216;3.06595568;0.371420631;23.30193293;0.402107396;0.006666667
0.741051026;1.164123811;6.646988929;0.689318579;63.89134986;10.21063062;1.24031758;1.87597346;4.95869755;0.235464153;0.222222222
0.172473027;0.956410273;9.976400234;0.658476484;16.00424444;37.90312946;1.773803699;2.050797622;24.82987981;0.369698241;0.142857143
0.20253447;1.09433394;4.609332905;0.505832975;67.50857744;49.83417674;0.473490593;2.733599594;5.565235407;0.267294272;0.0
0.56518866;0.885874007;3.795339325;0.617751546;55.19672245;7.493898691;2.339844649;4.129034852;11.91241028;0.351703164;0.311403509
0.551570045;1.003316061;5.886431631;0.532646977;78.48214042;10.99694781;3.66160925;0.271572374;17.83025548;0.380411118;0.276461295
0.569035551;0.845009842;2.043354805;0.495138259;22.58843053;43.6812692;0.353134663;1.369948129;21.62045044;0.276655227;0.0
0.854217578;0.99471738;8.88661782;0.628892026;95.08033883;28.00092556;0.365537728;3.205273786;5.923538357;0.421924289;0.315789474
0.472813248;1.187649341;4.263226154;0.587400448;21.32969417;36.88361811;1.328739622;1.894231406;20.67755264;0.442209148;0.567901235
0.801534184;0.861341682;7.510404018;0.438324562;82.69138491;34.5897661;1.078383084;4.764639114;13.31107085;0.588291635;0.445783133
0.549116126;1.162075936;4.52336596;0.493086519;77.33544196;45.00077665;2.516770894;0.57943118;16.87509591;0.591482983;0.418502203
0.474341487;1.085406943;9.579083459;0.497855812;37.53360279;39.43196686;1.336153135;2.316604441;34.31142947;0.52295299;0.222222222
0.638835044;0.992915935;5.025480985;0.471480515;49.97449818;8.119379609;3.044205108;2.71530226;17.42641283;0.294849222;0.305466238
0.581603791;0.858398702;3.922222579;0.578024156;38.09938637;19.00678708;0.997870646;4.434355569;2.721808069;0.410396488;0.0
0.627882172;1.064307118;8.224456458;0.483869369;1.275382531;39.02963438;3.053213233;1.413065013;38.06098335;0.452054588;0.430481283
0.316994634;0.90771763;5.928798759;0.554407432;19.07798557;38.7308511;2.595086696;2.057274245;37.74247038;0.455827589;0.291970803
0.615012186;0.969950784;9.30542071;0.598248618;49.97897926;49.72797258;2.238158469;1.799613434;20.13201775;0.520229477;0.0
0.648510951;1.096278589;4.614489231;0.575169469;60.39511686;3.980210937;1.835987592;4.556164034;34.25617626;0.224339311;0.358490566
0.3091028;0.863886051;9.921078735;0.428149174;79.30222041;43.01172647;2.207712731;1.370348272;38.18463008;0.388275024;0.607017544
