0;1;0;0;1;3;0.6;23;3;40;-100;4;250;23;40;0;1.4;3323.151244;0.9906194
0;1;0;0;1;3;0.6;23;3;200;0;4;250;23;40;0;1.4;3134.942256;0.9906194
0;1;0;0;1;1;1;23;3;40;0;4;250;23;40;0;1.4;8077.788092;0.9905812
0;1;0;0;1;1;0;23;3;40;0;4;250;23;40;0;1.4;6506.946809;0.9837802
0;1;0;0;1;3;1;23;3;40;100;4;250;23;40;0;1.4;8162.070467;0.9905656
0;1;0;0;1;3;0;23;3;40;100;4;250;23;40;0;1.4;6751.140172;0.984179
0;1;0;0;1;3;1;23;3;40;0;4;250;23;1;0;1.4;8313.539556;0.9904859
0;1;0;0;1;3;0;23;3;40;0;4;250;23;1;0;1.4;6855.862884;0.9838827
0;1;0;0;1;25;1;23;3;40;0;4;250;23;40;0;1.4;8019.508518;0.9905758
0;1;0;0;1;25;0;23;3;40;0;4;250;23;40;0;1.4;6337.564583;0.9842268
0;1;0;0;1;3;1;23;3;40;0;4;1;23;40;0;1.4;2923.998665;0.9912617
0;1;0;0;1;3;0;23;3;40;0;4;1;23;40;0;1.4;2668.929465;0.9728183
0;1;0;0;1;3;1;23;3;40;0;4;250;23;100;0;1.4;8390.534986;0.9905977
0;1;0;0;1;3;0;23;3;40;0;4;250;23;100;0;1.4;7003.450925;0.9843968
0;1;0;0;1;3;1;23;3;40;0;4;250;23;40;0;1.4;8140.975751;0.9905807
0;1;0;0;1;3;0;23;3;40;0;4;250;23;40;0;1.4;6575.534167;0.9842677
0;1;0;0;1;3;1;23;3;40;0;4;1000;23;40;0;1.4;8156.773859;0.9905685
0;1;0;0;1;3;0;23;3;40;0;4;1000;23;40;0;1.4;6606.30498;0.9842284
0;1;0;0;0;3;0.6;23;3;40;0;4;250;23;40;0;0;7868.200031;0.9818518
0;1;0;0;2;3;0.6;23;3;40;0;4;250;23;40;0;0;7870.46962;0.9818518
0;1;0;0;0;3;0.6;0;3;40;0;4;250;23;40;0;1.4;7776.5911;0.9890787
0;1;0;0;2;3;0.6;0;3;40;0;4;250;23;40;0;1.4;7771.407908;0.9890787
0;1;0;0;0;3;0.6;23;3;40;0;4;250;23;40;0;2;7758.210194;0.989251
0;1;0;0;2;3;0.6;23;3;40;0;4;250;23;40;0;2;7745.617118;0.989251
