1.364637107;1.372774647;0.998484253;0.911724901;2.343844334;0.856859694;5.236378694;1.071967877;0.902966311;2.999121787;5.216708857;1.09247136;4.852044627;1.128224152;1.090000257;1.044368844;1.043532532;0.846030754;4.329857444;1.165209699;0.945927369;135.2095016;1.008452197;4.978996312;1.184658169;2.1515216;1.063511248;52.49153532;13551.49956
5.162800681;1.19214948;0.896955799;1.170038759;5.520656556;0.799287789;1.332262978;1.091415813;0.962414915;5.479515752;5.785951394;1.076060165;2.369637309;1.19464688;1.090000838;1.033903948;1.02306595;0.892506404;6.717202408;1.063757589;0.864041558;288.6548025;1.047274613;1.367611532;0.976264423;2.231023886;1.296658471;53.93922825;5531.616999
2.384053748;1.405349952;0.995364212;1.055899455;5.909864638;0.991364393;3.992868611;0.880901351;0.994603133;2.296617821;4.891075099;1.018810753;3.733660253;0.946580409;1.090000785;1.009777507;1.036604307;1.104758761;3.048243315;1.058152775;0.798289572;30.30492877;1.127613379;5.298352901;1.08765035;1.235021392;1.057866279;29.3547693;28086.65561
3.114905236;1.380410422;1.108038899;1.105397113;1.908960011;0.966214574;3.538276992;1.062223409;0.943218942;4.714446471;2.931098007;0.968215756;1.238751824;0.988839145;1.090000839;1.025833714;1.049099968;1.009113313;3.192030366;1.013276943;0.762388512;191.5402797;1.015471525;2.751695198;0.961307004;4.097041585;1.232373063;47.79849122;13726.64686
3.397612085;1.015728727;0.956301549;0.827258086;6.694044612;0.935173752;5.028535326;0.97765812;0.992615166;2.628582519;3.837485489;0.840122617;3.399980196;0.932058518;1.090000235;1.081801574;1.038308624;1.056822237;7.311057996;0.964826467;0.819409939;92.90264941;1.083701083;4.075874261;0.973786084;5.033760651;1.05635499;30.0387557;3108.292707
1.136566247;1.373336507;0.87491916;1.106924907;5.146770461;0.7831678;3.549170219;1.005882639;0.961769127;3.304360474;6.799685256;0.95447448;4.599595928;0.93652387;1.090000185;1.087184384;1.041498984;0.886045579;8.413042218;1.020619142;0.925596683;137.8499336;0.976952033;1.939259784;0.954843417;1.975934156;0.903736828;27.18849374;16389.04714
1.88370391;1.411462952;0.824829722;1.196813984;1.650298567;0.883667083;4.39758655;1.087263226;0.952174764;1.4308263;2.30760926;1.062279751;4.613629722;0.964747432;1.090000764;1.054252289;1.007818407;1.217432383;6.880440365;1.051212522;0.77551327;259.8908014;1.19622795;1.520438716;1.187795055;4.697424356;1.274066549;36.95765324;12017.97138
3.208862109;1.268544957;1.133377366;0.932588558;4.270089785;0.729380124;2.360118299;0.996384076;0.95428751;4.878275737;6.272836423;0.811500029;4.842133274;1.26468268;1.090000742;1.007218841;1.03474929;1.205047365;3.456669853;1.102024807;0.959483421;164.3135435;1.055982066;3.979401393;1.037430192;1.557793294;1.123930542;7.377293772;271.2367374
2.127185827;1.141602975;0.799219527;0.929016574;2.382628516;0.75707975;1.304625792;1.073077759;0.921115001;4.693392967;3.701543317;0.896756003;1.666957269;0.840370776;1.090000565;1.078660583;1.036234707;0.833296258;4.954748363;1.17462953;0.787942442;95.61299045;1.006077153;4.249204645;1.04847293;1.734505946;0.933242074;24.65132993;4952.412179
5.104539298;1.008033523;1.047023414;1.051676715;4.752093774;0.780945017;3.824198168;1.014867384;0.929270925;3.884204154;7.799397238;0.834792351;1.201025775;1.04193156;1.090000375;1.006564165;1.028338733;1.211848066;6.690180368;1.160253099;0.905247675;376.3985725;0.94839602;1.496753455;1.157543436;2.34893257;1.068191444;23.85207959;6502.30545
4.121245541;1.044420052;1.055028309;1.11081686;3.377367669;0.786760725;1.904534125;0.832397119;0.983495837;5.315028532;2.225486252;0.900170329;3.841845762;0.827077142;1.090000029;1.004691043;1.014791589;1.026428677;4.601707544;0.925173047;0.994183595;163.336068;0.937076823;4.835257092;1.088508981;4.79638378;1.163603137;53.51742107;146279.2894
5.143276203;1.032209001;0.950249027;0.872067232;2.027249807;0.734659693;5.5641112;0.986900665;0.966665885;5.409002894;4.240139621;1.061769374;2.583737162;1.243655694;1.090000377;1.063219551;1.021391293;1.082663064;5.156663866;1.173797584;0.789812467;215.6546748;0.994461251;4.135378253;0.972220335;2.921272238;1.25068194;24.46235574;9202.845322
4.887705359;1.428523617;1.081062031;0.833523208;4.238302208;0.90681326;1.460645523;0.906346328;0.903975538;3.865723285;7.62941843;1.035719931;2.79289025;1.218297042;1.090000882;1.098546442;1.014687115;0.921091195;6.983821656;0.980038526;0.825555352;271.9638591;0.986675969;2.736738003;1.185361534;4.32167357;0.961989337;63.69791722;13402.26967
3.755539474;1.329917669;0.878862121;0.823537298;4.513055111;0.94809751;3.447281198;1.028654033;0.904434076;4.640068219;5.295243983;1.004730875;4.146308542;1.250357304;1.090000475;1.011816733;1.016344205;0.929385282;8.617971663;1.133265242;0.766392481;364.9853007;1.142257015;4.368810682;0.952110981;3.791785163;0.981584997;50.99990011;5765.36431
2.89159502;1.177158294;0.811015938;0.909794984;3.921598355;0.792093405;4.338026373;0.877759213;0.940869819;2.344011136;4.533436754;0.992218271;1.642156463;1.165837392;1.090000665;1.026164448;1.009824086;0.95243177;8.300314073;1.004859593;0.769502269;150.2982355;0.912766475;5.265789775;1.139080309;2.056726081;1.180806872;42.47358771;6249.923697
5.726961291;1.066529118;1.071643311;1.134545056;5.480198156;0.978508544;1.42374335;1.053460753;0.980592131;4.197594782;6.361861119;1.054522618;3.070353762;0.997940559;1.09000034;1.090669403;1.007915383;1.095355706;4.242495461;0.914949376;0.964329318;154.3840707;1.05614067;1.377233978;1.180529804;4.394756895;0.882025191;25.12466108;18630.35751
2.794307346;1.34365605;0.957934539;1.088352363;4.504077028;0.819390966;5.589976346;0.865096427;0.978577164;4.168602918;5.726663175;1.02911705;1.075301972;1.044803262;1.090000197;1.026307692;1.002626017;1.147733509;4.923577493;1.147810854;0.91738092;331.2002312;1.163273985;3.343408279;1.20256117;5.304846099;1.181874645;39.19076027;10606.11633
3.7120218;1.049077489;0.935077278;1.182976428;4.984058854;0.84983147;3.659040577;0.876910874;0.960217344;3.103910558;2.525186033;1.035561629;3.244069084;1.023603058;1.090000531;1.062892444;1.027132801;0.977272404;6.388873161;1.042193155;0.829407813;55.33211655;1.104099294;1.384372168;0.961171865;3.345563561;1.296003048;42.92652227;2925.433674
1.364016038;1.288389638;0.744102092;1.047030976;6.959769683;0.931312216;4.643486209;0.955297345;0.972476857;3.099065885;5.594120911;1.043050532;1.239708165;0.933641434;1.090000508;1.002530041;1.036834456;0.817960815;9.728734854;1.038272771;0.82499395;96.78961537;1.195155432;2.698212651;1.159352145;4.057120522;1.149010861;26.04596228;4524.680997
3.411682761;1.289642121;0.850442598;1.204076334;4.787447232;0.940652823;2.896159637;1.028402873;0.932513313;2.598031767;7.439370626;0.841866966;2.506887731;1.196577909;1.090000451;1.090131942;1.046849889;1.16763169;6.679600824;0.969941379;0.766790102;72.94307022;1.080618731;5.962863453;1.235181457;1.398738229;1.274848945;42.97189512;46260.34324
5.576819799;1.409937856;0.873072628;0.904800765;2.860821333;0.7298885;2.77557504;0.898261121;0.902920016;2.699978907;7.120144295;0.874102914;1.257009365;1.016942092;1.090000894;1.087904069;1.011161854;1.112467077;3.417944321;0.919229173;0.947193777;254.0542887;1.110599899;5.089870201;0.962257279;5.2904702;1.194904091;31.01374722;5748.816625
2.389331609;1.34486824;0.903158571;0.859669878;2.434802398;0.800888655;4.975856727;1.012447274;0.978022735;5.377680445;3.917580416;1.04750183;1.387807122;0.868846253;1.090000774;1.033693426;1.02115019;1.001974965;6.044720342;1.104136903;0.955675199;301.565497;1.116181307;5.847737228;1.156437015;1.925093269;0.900529739;15.00850529;963.760211
3.305189857;1.111753051;0.985131061;0.871664091;4.399955119;0.777642197;3.698209547;0.927222276;0.972040811;2.836004931;6.21329515;0.991638815;2.366030491;0.964198894;1.090000856;1.051308541;1.037258352;0.90311277;8.745796725;0.945691659;0.797400838;32.87395597;0.991367772;3.321164527;0.9596339;4.452670234;1.162465317;17.46592409;627.1185811
3.846667993;1.111626307;0.873075239;0.843271828;2.472904635;0.98278969;3.849174829;1.015907657;0.919976719;6.147494722;4.199377605;1.099703185;4.857362343;1.053510542;1.090000683;1.054304507;1.038493035;1.14934649;8.663629637;0.983746538;0.94509352;270.616105;1.042191231;2.842199025;1.144902358;2.374470187;0.890549461;29.10557148;3076.754544
5.043273735;1.198058844;0.988347003;0.80588919;3.005733634;0.994474197;3.521790579;0.881722282;0.970309132;3.199348222;3.510792254;1.091316819;4.371609954;1.087367915;1.090000908;1.013187791;1.031923538;1.208993272;3.311212432;1.020882986;0.921798383;187.5474169;0.942046571;4.959301696;1.225554701;3.757336329;1.2334261;66.72531461;22785.00295
3.293325206;1.213566472;0.763284553;1.192010308;2.122823244;0.972010694;4.678701736;1.086107982;0.921686502;6.195142671;7.431899539;1.011431496;3.641216523;1.077316971;1.090000079;1.019702845;1.002403526;1.11826294;8.123899383;0.979160707;0.794761822;295.9070637;1.154306678;1.560958449;1.17592489;4.211862377;1.05721377;18.70981744;5217.445331
3.818745082;1.243656483;0.890653289;1.021801185;4.305969401;0.776386567;5.419332679;1.010759192;0.988966657;4.577127734;1.837390051;0.825486784;1.969826572;0.874691803;1.090000156;1.042854192;1.044766495;1.012731672;6.174286103;1.087373117;0.94982958;296.1724927;0.98207317;5.413938688;1.096261232;2.349963714;0.917815766;60.81348768;2731.057134
4.047459198;1.123712769;0.844129649;0.84239767;6.068638663;0.935368169;3.439435284;1.001262999;0.976637044;1.470484722;1.915290607;0.942733433;4.07965431;1.176022843;1.090000526;1.089533818;1.013418889;0.944197673;9.094959387;1.028811147;0.95567169;87.70262315;1.032897253;3.765211053;1.180542078;1.548597689;1.145086244;43.51146626;8034.110215
3.490239595;1.118172368;1.11396866;0.838025974;6.403848352;0.847944854;4.070518257;0.977212993;0.964519538;1.524302578;5.165803044;0.978468356;2.238120416;0.839740581;1.090000308;1.05494734;1.002011051;1.022453105;7.577893482;1.146768193;0.825864993;292.2712128;1.128709464;3.125650807;1.186608625;3.851523416;0.874417274;20.39816825;11535.87355
3.362592345;1.25962725;0.882712183;0.938413378;4.212476752;0.729954886;5.401022417;0.886788423;0.941035894;3.703304646;7.367003691;0.892361167;4.361162247;1.195186138;1.090000321;1.075559212;1.010344077;0.920646342;6.798646433;1.110312459;0.906676521;247.7203912;1.090952245;3.549003587;1.109138979;1.951955313;0.903489968;31.05871185;28671.11795
1.579675382;1.415077693;1.140794839;1.167108251;6.090262589;0.776326268;2.690217537;0.946893654;0.923113023;5.632894043;7.044902384;1.036069936;4.797767795;1.069027523;1.090000044;1.096189733;1.034587449;1.053827415;6.935599631;0.948484473;0.85963969;56.94686566;1.199305307;1.586604094;1.075075685;2.808092547;1.109103623;49.26752745;27679.39285
1.850083524;1.270375921;0.870472345;0.811768702;3.536842372;0.748263998;2.82749528;0.874324093;0.940557647;1.924296053;7.002916292;1.098431823;1.944393315;0.821170287;1.09000039;1.094165703;1.042788749;1.195171062;8.146221792;0.947771407;0.858125624;222.5121275;1.078406276;2.59702809;1.169180736;4.788709704;0.985246393;43.26621332;16774.21376
